date,al_lme_prices,"('FeatureName.EXCHANGE_CURRENCY', 'us_dollar_index')","('FeatureName.EXPORT_CURRENCY', 'canadian_dollar_spot')","('FeatureName.EXPORT_CURRENCY', 'euro_spot')","('FeatureName.EXPORT_CURRENCY', 'emirate_dirham_spot')","('FeatureName.EXPORT_CURRENCY', 'russian_ruble_spot')","('FeatureName.EXPORT_CURRENCY', 'indian_rupee_spot')","('FeatureName.EXPORT_CURRENCY', 'nor_krone_spot')","('FeatureName.EXPORT_CURRENCY', 'australian_dollar_spot')","('FeatureName.EXPORT_CURRENCY', 'malaysian_ringgit_spot')","('FeatureName.IMPORT_CURRENCY', 'euro_spot')","('FeatureName.IMPORT_CURRENCY', 'japanese_yen_spot')","('FeatureName.IMPORT_CURRENCY', 'mexican_peso_spot')","('FeatureName.IMPORT_CURRENCY', 'south_korean_won_spot')","('FeatureName.IMPORT_CURRENCY', 'china_yuan_spot')","('FeatureName.IMPORT_CURRENCY', 'uk_pound_spot')","('FeatureName.IMPORT_CURRENCY', 'indian_rupee_spot')","('FeatureName.INVENTORY_STOCK', 'al_lme_closing_stock')","('FeatureName.INVENTORY_STOCK', 'al_comex_stocks')","('FeatureName.INVENTORY_STOCK', 'al_shfe_stocks')","('FeatureName.INVENTORY', 'al_lme_cancelled_warrants')","('FeatureName.INVENTORY', 'al_lme_delivered_out')","('FeatureName.INVENTORY', 'al_lme_delivered_in')","('FeatureName.SENTIMENT', 'pct_change_indpro_us')","('FeatureName.SENTIMENT', 'vdax_index')","('FeatureName.SENTIMENT', 'vix')","('FeatureName.SENTIMENT', '10yr_tips')","('FeatureName.SENTIMENT', 'ftse_bric_50_index')","('FeatureName.SENTIMENT', 'msci_em_europe_index')","('FeatureName.SENTIMENT', 'msci_europe_index')","('FeatureName.SENTIMENT', 'us_treasuries_2y')","('FeatureName.SENTIMENT', 'us_treasuries_10y')","('FeatureName.SENTIMENT', 'spx_small_cap_index')","('FeatureName.SENTIMENT', 'spx_index')","('FeatureName.SENTIMENT', 'eurostoxx_banks_index')","('FeatureName.SENTIMENT', 'eurostoxx_50_index')","('FeatureName.SENTIMENT', 'bdi')","('FeatureName.SENTIMENT', 'china_300')","('FeatureName.SENTIMENT', 'china_gdp_agr')","('FeatureName.SENTIMENT', 'germany_gdp_agr')","('FeatureName.SENTIMENT', 'japan_gdp_agr')","('FeatureName.SENTIMENT', 'us_gdp_agr')","('FeatureName.SENTIMENT', 'china_caixin_pmi')","('FeatureName.SENTIMENT', 'germany_pmi')","('FeatureName.SENTIMENT', 'japan_pmi')","('FeatureName.SENTIMENT', 'us_pmi')"
5/24/2018,2280.25,93.758,1.2882,1.1719,3.6728,61.562,68.33,8.0961,0.7574,3.979,1.1719,109.24,19.563,1080.69,6.3757,1.3379,68.33,1222850,10015,814076,276750,5300,250,3.8,17.52,12.53,0.86,1319.43,272.21,1757.956,2.5,2.98,1005.1,2727.7632,121.78,3521.76,1109,3827.217,6.9,2.2,1.4,3.1,51.1,58.1,53.8,56.5
5/25/2018,2253.5,94.188,1.297,1.165,3.6729,62.1954,67.72,8.1695,0.7548,3.979,1.165,109.38,19.5353,1077.37,6.3903,1.3307,67.72,1219250,9933,811736,280675,3600,250,3.8,16.71,13.22,0.84,1307.35,272.338,1749.622,2.48,2.93,1004.64,2721.328,119.51,3515.36,1077,3816.498,6.9,2.2,1.4,3.1,51.1,58.1,53.8,56.5
5/28/2018,2253.5,94.188,1.2989,1.1622,3.6728,62.2975,67.395,8.1931,0.7544,3.98,1.1622,109.41,19.585,1074.41,6.398,1.3311,67.395,1219250,9933,809363,280675,3600,250,3.8,18.81,13.22,0.84,1311,273.641,1739.216,2.48,2.93,1004.64,2721.328,117.51,3482.64,1077,3833.2599,6.9,2.2,1.4,3.1,51.1,58.1,53.8,56.5
5/29/2018,2266.25,94.833,1.3016,1.1538,3.6728,62.8175,67.83,8.2817,0.7504,3.98,1.1538,108.75,19.833,1083.37,6.4162,1.3251,67.83,1210300,9933,807309,275025,8950,250,3.8,20.28,17.02,0.73,1291.07,268.099,1707.665,2.32,2.77,1004.17,2689.8572,112.31,3428.14,1057,3804.0093,6.9,2.2,1.4,3.1,51.1,58.1,53.8,56.5
5/30/2018,2263.25,94.153,1.2873,1.1661,3.6728,62.071,67.43,8.1799,0.7575,3.987,1.1661,108.9,19.722,1075.79,6.4175,1.3289,67.43,1205875,9769,806049,273050,4425,250,3.8,18.2,14.94,0.78,1276.14,267.038,1719.787,2.42,2.84,1018.46,2724.0099,112.18,3441.19,1042,3723.3724,6.9,2.2,1.4,3.1,51.1,58.1,53.8,56.5
5/31/2018,2289.25,93.985,1.2956,1.169,3.6728,62.3496,67.42,8.1772,0.7567,3.978,1.169,108.81,19.908,1079.59,6.4096,1.3298,67.42,1206375,9665,804951,271775,3550,4050,2.8,18.3,15.43,0.76,1288.91,266.54,1717.22,2.4,2.83,1007.54,2705.2748,110.33,3406.65,1090,3802.3759,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/1/2018,2310,94.191,1.2947,1.166,3.6728,62.1962,66.99,8.1805,0.7566,3.977,1.166,109.53,19.9329,1070.73,6.418,1.3347,66.99,1199150,9603,803399,271400,7225,4050,2.8,16.47,13.46,0.8,1297.95,270.45,1732.332,2.47,2.89,1015.57,2734.6189,113.43,3453.54,1156,3770.5891,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/4/2018,2319.5,94.02,1.2927,1.1698,3.6727,62.0535,67.06,8.1162,0.7643,3.97,1.1698,109.8,20.075,1069.33,6.405,1.3311,67.06,1192100,9583,802748,267775,7050,4050,2.8,15.64,12.74,0.82,1323.5,275.888,1742.362,2.52,2.94,1025.08,2746.8711,113.69,3469.57,1193,3807.5781,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/5/2018,2309.25,93.898,1.2968,1.1717,3.6728,62.128,67.09,8.1101,0.7615,3.97,1.1717,109.78,20.451,1070.95,6.4042,1.3394,67.09,1186350,9503,801620,265975,5750,4050,2.8,16.68,12.4,0.79,1324.04,272.649,1732.6,2.49,2.92,1033.24,2748.7952,111.28,3456.79,1249,3845.3164,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/6/2018,2342,93.66,1.2942,1.1773,3.6728,61.7855,66.83,8.0785,0.7666,3.972,1.1773,110.16,20.2962,1066.05,6.385,1.3411,66.83,1180175,9463,799065,241100,6175,4050,2.8,16.1,11.64,0.83,1329.86,274.672,1748.571,2.52,2.97,1039.13,2772.3458,112.45,3460.82,1340,3837.3511,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/7/2018,2302.5,93.397,1.297,1.1797,3.6728,62.3906,67.41,8.0558,0.7625,3.975,1.1797,109.69,20.4735,1071.61,6.389,1.342,67.41,1175225,9463,794975,235900,4950,4050,2.8,15.7,12.13,0.8,1332.46,273.592,1751.156,2.5,2.93,1035.7,2770.372,113,3459.77,1395,3831.0128,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/8/2018,2296,93.551,1.2924,1.1766,3.6728,62.276,67.52,8.0537,0.7599,3.987,1.1766,109.53,20.2845,1073.93,6.4031,1.341,67.52,1168975,9463,792802,230325,6250,4050,2.8,16.65,12.18,0.82,1309.59,267.592,1739.06,2.5,2.93,1038.61,2779.0286,111.82,3447.3,1391,3779.6159,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/11/2018,2302.5,93.576,1.2976,1.1782,3.6728,62.7727,67.465,8.0406,0.7609,3.986,1.1782,110.02,20.588,1075.88,6.4,1.3373,67.465,1162650,9423,797901,224850,6975,650,2.8,18.23,12.35,0.83,1311.71,267.119,1757.565,2.52,2.96,1041.08,2782.0049,114.99,3480.22,1387,3779.9818,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/12/2018,2304.5,93.802,1.3013,1.1743,3.6728,63.0426,67.475,8.0496,0.7571,3.988,1.1743,110.36,20.7136,1080.83,6.3992,1.337,67.475,1153875,9383,795735,216725,8775,650,2.8,19.35,12.34,0.83,1313.81,265.914,1752.206,2.54,2.96,1041.95,2786.8525,114.96,3475.58,1390,3825.9534,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/13/2018,2281.25,93.713,1.2984,1.1789,3.6728,62.4477,67.64,8.0077,0.7576,3.992,1.1789,110.32,20.639,1085.17,6.3944,1.3374,67.64,1148000,9383,793860,218350,5875,650,2.8,19.7,12.94,0.86,1300.07,265.87,1753.041,2.59,2.98,1036.12,2775.6268,114.37,3479.56,1404,3788.3391,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/14/2018,2262.25,94.772,1.3101,1.1567,3.6728,62.54,67.68,8.1353,0.7478,3.9835,1.1567,110.62,20.886,1088.15,6.398,1.3261,67.68,1142600,9343,794052,221750,5400,650,2.8,19.7,12.12,0.82,1285.42,264.539,1756.257,2.59,2.94,1039.09,2782.4894,114.13,3527.11,1433,3773.3655,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/15/2018,2205.25,94.789,1.3199,1.1607,3.6728,63.1309,68.055,8.1466,0.744,3.9835,1.1607,110.66,20.6245,1102.42,6.4379,1.3283,68.055,1139575,9343,799938,231825,3350,325,2.8,19.7,11.98,0.81,1276.68,258.61,1734.02,2.55,2.93,1039.54,2779.663,111.98,3505.02,1445,3753.4338,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/18/2018,2221,94.801,1.3198,1.1622,3.6728,63.362,68.03,8.1258,0.7421,3.996,1.1622,110.54,20.504,1102.51,6.4379,1.3242,68.03,1136925,9303,799938,239325,2650,325,2.8,15.46,12.31,0.8,1271.78,253.765,1719.29,2.56,2.92,1045.45,2773.745,111.62,3466.65,1442,3753.4338,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/19/2018,2171.75,95.085,1.3282,1.1588,3.6728,63.8233,68.305,8.182,0.7381,4.002,1.1588,110.04,20.523,1110.89,6.4802,1.3178,68.305,1132475,9303,796086,245775,4500,50,2.8,16.65,13.35,0.77,1242.68,249.586,1700.171,2.54,2.89,1045.13,2762.5946,111.94,3435.3,1419,3621.1166,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/20/2018,2166.5,95.055,1.331,1.157,3.6728,63.5755,68.05,8.1778,0.7367,4.004,1.157,110.35,20.35,1108.98,6.4713,1.3171,68.05,1131100,9262,790909,243075,4400,3025,2.8,15.59,12.79,0.81,1252.4,253.288,1706.545,2.56,2.93,1052.4,2767.3179,112.8,3439.6,1373,3635.4436,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/21/2018,2180.5,94.743,1.3312,1.1601,3.6728,63.6365,67.94,8.1248,0.7379,4.014,1.1601,109.98,20.321,1109.55,6.49,1.325,67.94,1128325,9241,788304,238250,2775,3025,2.8,17.54,14.64,0.79,1236.65,252.523,1695.673,2.56,2.9,1042.41,2749.758,111.24,3403.51,1347,3592.965,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/22/2018,2179.5,94.517,1.3269,1.1655,3.6728,62.925,67.86,8.0905,0.7439,4.001,1.1655,109.96,20.0002,1111,6.5027,1.3268,67.86,1123700,9221,782081,234700,4625,3025,2.8,15.76,13.77,0.78,1241.18,257.437,1719.134,2.56,2.9,1042.57,2754.877,112.6,3441.6,1341,3608.9046,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/25/2018,2160.5,94.276,1.3292,1.1702,3.6727,62.738,68.11,8.1012,0.7413,4.016,1.1702,109.76,19.8852,1114.47,6.536,1.3274,68.11,1122425,9201,779557,231900,2800,1525,2.8,19.78,17.33,0.77,1223.49,253.642,1689.654,2.54,2.87,1025.84,2717.0742,110.23,3369.21,1333,3560.4777,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/26/2018,2164.75,94.659,1.3307,1.1645,3.6725,62.9925,68.36,8.1261,0.7393,4.021,1.1645,110.05,19.9483,1117.51,6.5759,1.3226,68.36,1117475,9201,770498,225625,6275,1325,2.8,18.87,15.92,0.76,1215.83,251.654,1688.192,2.53,2.88,1033.31,2723.0589,109.89,3368.72,1323,3531.1112,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/27/2018,2186.5,95.268,1.3337,1.1552,3.6725,63.1861,68.63,8.1915,0.734,4.028,1.1552,110.25,20.1784,1122.41,6.5992,1.311,68.63,1112025,9201,766582,218825,7300,1850,2.8,18.49,17.91,0.72,1195.92,250.765,1691.078,2.52,2.83,1017.36,2699.6262,109.41,3397.13,1309,3459.2621,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/28/2018,2170.5,95.386,1.3244,1.1567,3.6728,62.8015,68.83,8.1878,0.7352,4.04,1.1567,110.48,19.714,1120.51,6.6235,1.3076,68.83,1114125,9181,765856,214175,4850,6950,2.8,19.77,16.85,0.74,1200.3,250.094,1675.741,2.52,2.84,1020.22,2716.3099,109.55,3365.52,1329,3423.5255,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
6/29/2018,2153.5,94.636,1.313,1.1683,3.6728,62.7855,68.45,8.142,0.7402,4.038,1.1683,110.66,19.909,1113.91,6.6171,1.3207,68.45,1107400,9161,764685,206225,9450,2725,2.8,17.6,16.09,0.74,1231.88,259.153,1702.612,2.52,2.85,1017.38,2718.3735,110.45,3395.6,1385,3510.9845,6.9,2.2,1.4,3.1,51.1,56.9,52.8,56.4
7/2/2018,2121,95.035,1.3184,1.1639,3.6728,63.396,68.71,8.17,0.7339,4.038,1.1639,110.89,19.948,1117.88,6.6632,1.3141,68.71,1108900,9161,762933,202675,5250,6750,3,19.36,15.6,0.73,1232.32,256.453,1678.762,2.57,2.87,1027.28,2726.7138,109.7,3372.21,1422,3407.9638,6.9,2,1.2,3.3,51,55.9,53,55.4
7/3/2018,2096.25,94.671,1.3137,1.1655,3.6728,63.125,68.545,8.1316,0.7385,4.041,1.1655,110.58,19.449,1113.99,6.6368,1.3191,68.545,1104600,9161,762579,198900,7600,3300,3,17.35,16.14,0.71,1221.25,258.93,1698.702,2.53,2.83,1028.93,2713.2209,110.62,3406.34,1476,3409.2801,6.9,2,1.2,3.3,51,55.9,53,55.4
7/4/2018,2115,94.671,1.3139,1.1654,3.6728,63.273,68.685,8.1078,0.738,4.044,1.1654,110.45,19.445,1115.25,6.629,1.323,68.685,1106600,9161,751343,186525,5575,7575,3,17.08,16.14,0.71,1206.6,260.118,1699.098,2.53,2.83,1028.93,2713.2209,111.34,3412.03,1567,3363.7473,6.9,2,1.2,3.3,51,55.9,53,55.4
7/5/2018,2102,94.469,1.3131,1.1689,3.6728,63.085,68.87,8.06,0.7386,4.041,1.1689,110.61,19.213,1118.33,6.6341,1.3225,68.87,1105975,9161,745617,185550,1625,1000,3,16.3,14.97,0.71,1207.43,262.892,1714.885,2.55,2.84,1041.56,2736.6126,113,3440.92,1612,3342.4379,6.9,2,1.2,3.3,51,55.9,53,55.4
7/6/2018,2109.75,94.036,1.308,1.1745,3.6728,62.9147,68.8,8.0287,0.7431,4.038,1.1745,110.45,19.0155,1114.69,6.6396,1.3283,68.8,1115250,9161,739986,184325,1725,11000,3,14.96,13.37,0.7,1212.02,263.337,1726.312,2.53,2.82,1049.94,2759.8219,113.15,3448.49,1622,3365.1227,6.9,2,1.2,3.3,51,55.9,53,55.4
7/9/2018,2145.5,94.078,1.3107,1.1749,3.6728,62.3825,68.65,8.023,0.7466,4.025,1.1749,110.84,19.2192,1112.32,6.6123,1.3257,68.65,1116550,9161,736720,182375,1950,3250,3,14.39,12.69,0.73,1231.18,268.618,1737.002,2.57,2.86,1057.32,2784.1732,113.73,3460.44,1609,3459.1837,6.9,2,1.2,3.3,51,55.9,53,55.4
7/10/2018,2116.5,94.152,1.3109,1.1742,3.6728,61.783,68.75,8.0152,0.7458,4.02,1.1742,110.98,18.9248,1113.43,6.6296,1.3274,68.75,1120525,9161,735719,182275,1900,5875,3,12.98,12.64,0.74,1230.36,268.07,1738.745,2.59,2.87,1052.39,2793.8392,112.57,3473.31,1555,3467.5155,6.9,2,1.2,3.3,51,55.9,53,55.4
7/11/2018,2097.5,94.72,1.3204,1.1672,3.6728,62.3925,68.725,8.1064,0.7365,4.037,1.1672,112,19.081,1127.23,6.6764,1.3203,68.725,1134600,9161,733356,182500,1750,15825,3,15.73,13.63,0.74,1210.58,263.803,1716.612,2.58,2.85,1044.24,2774.0175,110.63,3422.35,1586,3407.5297,6.9,2,1.2,3.3,51,55.9,53,55.4
7/12/2018,2091.5,94.806,1.3151,1.1671,3.6724,62.2405,68.515,8.1051,0.7406,4.0395,1.1671,112.55,18.976,1123.58,6.663,1.3204,68.515,1144700,9161,729244,173975,1575,11675,3,13.69,12.58,0.75,1218.8,263.09,1724.361,2.6,2.85,1046.64,2798.2869,110.59,3445.49,1632,3481.0559,6.9,2,1.2,3.3,51,55.9,53,55.4
7/13/2018,2066.25,94.752,1.3159,1.1685,3.6728,62.533,68.49,8.1127,0.7423,4.05,1.1685,112.36,18.881,1129,6.69,1.3232,68.49,1155700,9161,734038,179125,4825,15825,3,12.69,12.18,0.72,1221.95,263.252,1725.14,2.59,2.83,1045.81,2801.3114,110.62,3454.54,1666,3492.6897,6.9,2,1.2,3.3,51,55.9,53,55.4
7/16/2018,2106.5,94.511,1.3133,1.1709,3.6728,62.2792,68.54,8.0983,0.7418,4.04,1.1709,112.28,18.81,1127.64,6.6866,1.3233,68.54,1175075,9099,733523,170150,2175,21550,3,14.59,12.83,0.75,1219.2,260.99,1725.332,2.59,2.85,1041.1,2798.4346,111.1,3449.08,1695,3472.0859,6.9,2,1.2,3.3,51,55.9,53,55.4
7/17/2018,2065.5,94.945,1.3188,1.1659,3.6728,62.6115,68.42,8.1509,0.7386,4.0445,1.1659,112.85,18.8863,1126,6.7018,1.3112,68.42,1198875,8018,731045,166975,3250,27050,3,14.77,12.06,0.77,1207.48,262.283,1725.875,2.62,2.86,1047.63,2809.5516,110.65,3457.5,1721,3449.3773,6.9,2,1.2,3.3,51,55.9,53,55.4
7/18/2018,2053.75,95.08,1.3169,1.1638,3.6728,62.9918,68.62,8.1688,0.7397,4.057,1.1638,112.83,18.8915,1130.16,6.7161,1.3068,68.62,1203975,7955,729972,155525,3600,8700,3,14.72,12.1,0.79,1202.93,260.743,1729.806,2.6,2.88,1052.13,2815.6198,110.77,3485.08,1688,3431.3227,6.9,2,1.2,3.3,51,55.9,53,55.4
7/19/2018,2041.75,95.154,1.3268,1.1641,3.6728,63.5784,69.01,8.2326,0.7358,4.062,1.1641,112.45,19.051,1134.39,6.7701,1.3012,69.01,1208400,7893,729746,166400,950,5375,3,14.72,12.87,0.75,1192.13,257.251,1721.888,2.6,2.84,1058.97,2804.4934,110.3,3471.64,1657,3428.343,6.9,2,1.2,3.3,51,55.9,53,55.4
7/20/2018,2079,94.449,1.3147,1.1718,3.6728,63.422,68.73,8.1778,0.7421,4.06,1.1718,111.39,19.019,1126.9,6.7659,1.3132,68.73,1209275,7893,727922,197550,1475,2350,3,14.72,12.86,0.78,1204.68,259.535,1733.107,2.6,2.89,1055.99,2801.8281,110.11,3460.03,1689,3492.8938,6.9,2,1.2,3.3,51,55.9,53,55.4
7/23/2018,2057.75,94.669,1.317,1.169,3.6728,63.046,68.84,8.1946,0.7379,4.061,1.169,111.33,18.881,1133.09,6.7927,1.3101,68.84,1212125,7893,725749,249075,1125,3975,3,16.02,12.62,0.85,1205.09,259.33,1729.598,2.64,2.96,1055.76,2806.9829,110.8,3454.05,1718,3525.7503,6.9,2,1.2,3.3,51,55.9,53,55.4
7/24/2018,2064,94.608,1.3152,1.1684,3.6728,63.302,68.9425,8.1763,0.742,4.063,1.1684,111.19,18.873,1126.41,6.7912,1.3143,68.9425,1209225,7852,725540,269250,3000,100,3,14.73,12.41,0.84,1227.62,263.096,1744.493,2.63,2.95,1046.24,2820.4041,113.27,3483.31,1774,3581.7057,6.9,2,1.2,3.3,51,55.9,53,55.4
7/25/2018,2040.5,94.363,1.3044,1.1728,3.6728,62.783,68.725,8.1346,0.7453,4.053,1.1728,110.97,18.6626,1116.65,6.7658,1.3187,68.725,1207600,7811,725390,317325,1625,100,3,16.47,12.29,0.81,1244.14,262.68,1735.009,2.66,2.94,1048.4,2846.067,112.63,3468.45,1772,3577.7522,6.9,2,1.2,3.3,51,55.9,53,55.4
7/26/2018,2049,94.75,1.3071,1.1641,3.6728,62.9277,68.655,8.1894,0.7376,4.058,1.1641,111.22,18.6227,1123.38,6.7865,1.3107,68.655,1200025,7760,725326,347125,7575,100,3,14.3,12.14,0.87,1235.19,264.584,1746.521,2.69,2.98,1059.77,2837.44,113.72,3509.26,1708,3536.2456,6.9,2,1.2,3.3,51,55.9,53,55.4
7/27/2018,2054.5,94.675,1.3051,1.1656,3.6728,62.7395,68.6,8.1862,0.74,4.06,1.1656,111.03,18.6188,1114.65,6.8097,1.3103,68.6,1198250,7739,725179,346550,1775,100,3,13.33,13.03,0.84,1236.06,266.52,1752.544,2.67,2.96,1041.3,2818.8176,114.94,3527.18,1676,3521.2269,6.9,2,1.2,3.3,51,55.9,53,55.4
7/30/2018,2075,94.324,1.3033,1.1704,3.6728,62.218,68.6,8.1331,0.7404,4.055,1.1704,111.06,18.538,1117.63,6.8102,1.3131,68.6,1196300,7697,725679,348475,1950,100,3,14.43,14.26,0.85,1231.7,268.384,1756.224,2.66,2.98,1036.56,2802.6014,115.24,3512.31,1703,3515.0794,6.9,2,1.2,3.3,51,55.9,53,55.4
7/31/2018,2060.75,94.493,1.3005,1.1691,3.6728,62.496,68.45,8.1544,0.7426,4.063,1.1691,111.86,18.643,1112.25,6.8038,1.3124,68.45,1195150,7697,726559,343650,1150,100,3.3,14.4,12.83,0.84,1220.61,269.995,1758.438,2.67,2.96,1048.88,2816.2886,116.73,3525.49,1747,3517.6568,6.9,2,1.2,3.3,50.8,56.9,52.3,55.3
8/1/2018,2030,94.624,1.3003,1.1658,3.6728,63.0025,68.34,8.174,0.7403,4.064,1.1658,111.71,18.583,1118.49,6.8154,1.3124,68.34,1192075,7656,728307,341575,3075,100,3.3,14.85,13.15,0.87,1213.56,269.298,1745.729,2.67,3,1048.49,2813.3649,115.52,3509.23,1760,3447.3882,6.9,2,1.2,3.3,50.8,56.9,52.3,55.3
8/2/2018,2010.75,95.159,1.3021,1.1582,3.6728,63.3275,68.62,8.2399,0.7358,4.074,1.1582,111.65,18.6455,1127.21,6.838,1.3017,68.62,1185275,7635,731617,335600,6800,100,3.3,17.19,12.19,0.86,1190.25,262.249,1722.507,2.66,2.98,1058.15,2827.2183,113.1,3469.21,1756,3370.9579,6.9,2,1.2,3.3,50.8,56.9,52.3,55.3
8/3/2018,2001.75,95.143,1.2988,1.1567,3.6728,63.2975,68.54,8.2536,0.7399,4.08,1.1567,111.25,18.549,1122.34,6.8309,1.3005,68.54,1177550,7614,731742,337075,7725,100,3.3,15.4,11.64,0.83,1198.27,265.344,1730.842,2.63,2.95,1053.61,2840.3536,113.6,3482.4,1773,3315.2839,6.9,2,1.2,3.3,50.8,56.9,52.3,55.3
8/6/2018,2016,95.357,1.3002,1.1553,3.6728,63.727,68.82,8.2491,0.7386,4.077,1.1553,111.4,18.51,1125.7,6.85,1.2941,68.82,1170300,7614,730847,334425,7250,100,3.3,15.89,11.27,0.83,1197.52,262.492,1723.823,2.64,2.94,1061.52,2850.3966,113.25,3483.3,1773,3273.2728,6.9,2,1.2,3.3,50.8,56.9,52.3,55.3
8/7/2018,2013.25,95.216,1.305,1.1597,3.6728,63.465,68.62,8.2002,0.742,4.074,1.1597,111.37,18.4549,1116.94,6.828,1.2937,68.62,1162750,7614,730098,329675,7550,100,3.3,14.45,10.93,0.85,1211.75,266.074,1737.301,2.68,2.98,1062.96,2858.4515,114.08,3504.37,1732,3368.8695,6.9,2,1.2,3.3,50.8,56.9,52.3,55.3
8/8/2018,2084.25,95.051,1.3021,1.161,3.6728,65.569,68.65,8.2155,0.7431,4.074,1.161,110.97,18.4661,1117.08,6.8344,1.2879,68.65,1154050,7614,731544,321275,8700,100,3.3,14.87,10.85,0.85,1210.77,263.827,1735.577,2.68,2.96,1062.22,2857.7045,113.57,3493.6,1704,3314.5075,6.9,2,1.2,3.3,50.8,56.9,52.3,55.3
8/9/2018,2060.75,95.504,1.3048,1.1526,3.6728,66.64,68.75,8.3177,0.737,4.074,1.1526,111.07,18.6805,1122.4,6.8199,1.2822,68.75,1149825,7614,731043,318150,4225,100,3.3,13.94,11.27,0.82,1218.29,260.383,1731.793,2.64,2.93,1063.1,2853.5839,113.06,3494.13,1694,3397.5298,6.9,2,1.2,3.3,50.8,56.9,52.3,55.3
8/10/2018,2087.25,96.357,1.3143,1.141,3.6728,67.6759,68.885,8.3617,0.7301,4.083,1.141,110.92,18.9,1129.17,6.8458,1.2767,68.885,1140900,7614,733186,322925,8925,100,3.3,18.77,13.16,0.78,1203.85,250.395,1692.059,2.61,2.87,1061.55,2833.2836,109.41,3426.28,1691,3405.0191,6.9,2,1.2,3.3,50.8,56.9,52.3,55.3
8/13/2018,2063.5,96.391,1.3131,1.1408,3.6728,67.7653,70.015,8.3618,0.7268,4.09,1.1408,110.71,19.1102,1136,6.888,1.2766,70.015,1135925,7614,734392,316700,7400,2425,3.3,20.01,14.78,0.78,1187.78,245.372,1685.412,2.61,2.88,1055.82,2821.9282,107.46,3409.68,1709,3390.3441,6.9,2,1.2,3.3,50.8,56.9,52.3,55.3
8/14/2018,2045.5,96.731,1.3054,1.1342,3.6728,66.2715,69.95,8.4148,0.7244,4.095,1.1342,111.14,18.8726,1127.21,6.8809,1.2723,69.95,1131275,8962,735471,287150,4650,2425,3.3,18.06,13.31,0.8,1178.47,247.744,1679.166,2.63,2.89,1069.53,2839.9554,106.82,3409.44,1725,3372.9137,6.9,2,1.2,3.3,50.8,56.9,52.3,55.3
8/15/2018,1997.5,96.696,1.314,1.1343,3.6728,67.262,69.915,8.4518,0.7237,4.102,1.1343,110.73,19.133,1132.97,6.933,1.2696,69.915,1124150,8962,738980,285275,7125,2425,3.3,24.73,14.64,0.78,1149.46,238.041,1647.432,2.61,2.86,1057.17,2818.373,105.67,3359.08,1727,3291.976,6.9,2,1.2,3.3,50.8,56.9,52.3,55.3
8/16/2018,2022.25,96.645,1.3151,1.1375,3.6728,66.8205,70.08,8.4751,0.7259,4.103,1.1375,110.88,18.973,1126.25,6.8792,1.2717,70.08,1120250,8962,737985,282925,3900,2425,3.3,24.73,13.45,0.79,1141.61,241.021,1666.547,2.63,2.87,1066.2,2840.688,105.94,3377.56,1720,3276.7276,6.9,2,1.2,3.3,50.8,56.9,52.3,55.3
8/17/2018,2004.25,96.101,1.3058,1.1437,3.6728,66.9725,70.09,8.4525,0.731,4.105,1.1437,110.49,18.892,1119.52,6.874,1.275,70.09,1115725,8962,735287,283200,4525,2425,3.3,24.73,12.64,0.79,1149.17,238.313,1667.774,2.61,2.87,1072.59,2850.1316,105.14,3372.94,1723,3229.6198,6.9,2,1.2,3.3,50.8,56.9,52.3,55.3
8/20/2018,2031,95.9,1.3045,1.1479,3.6728,66.956,69.81,8.4434,0.7339,4.099,1.1479,110.06,19,1117.17,6.8546,1.2796,69.81,1108525,8962,732715,276000,7200,2425,3.3,16.19,12.49,0.75,1165.5,241.231,1680.777,2.6,2.82,1076.42,2857.054,105.24,3393.67,1727,3267.2498,6.9,2,1.2,3.3,50.8,56.9,52.3,55.3
